,year,dis,ring_area,water_area,urban_area,dens
31,1995,12000,71393360.31407195,0.0,8269075.894809863,0.11582415869532885
32,1995,13000,77601471.8515143,0.0,7682901.268002498,0.09900458180359341
33,2005,1000,3104060.6292263414,0.0,2164464.879057282,0.6973010960796713
34,2005,2000,9312181.820187764,9681.314514160156,6616027.37180822,0.7112095686286819
35,2005,3000,15520302.808602598,0.0,8929065.569918286,0.5753151649186304
36,2005,4000,21728423.459528908,1076.959228515625,8959336.848354923,0.41235301550656706
37,2005,5000,27936543.63784944,0.0,10127591.788054584,0.3625212882216881
38,2005,6000,34144663.20868652,22158.3333752202,11004656.307313938,0.32250435152772594
39,2005,7000,40352782.03686388,137941.31639595778,9118532.649557667,0.22674546227698122
40,2005,8000,46560899.98757017,511716.7600186217,9316754.667075489,0.20232182232281615
41,2005,9000,52769016.925562,53187.07877556297,9408607.123946832,0.1784778339123572
42,2005,10000,58977132.716065265,69308.62222254137,6971690.303501499,0.11834913970672713
43,2005,11000,65185247.22380362,228761.13395756733,9571131.101928234,0.1473468113513669
44,2005,12000,71393360.31407195,417408.5966880649,9142362.81777607,0.12880930225746962
45,2005,13000,77601471.8515143,747597.2026573033,8326626.3221789785,0.10834361130421959
46,2005,14000,83809581.70149496,475144.88576755894,9830712.10699679,0.1179669831900931
47,2005,15000,90017689.7285902,616712.8005100625,9521547.437678315,0.10650384106359437
48,2005,16000,96225795.79824106,486120.88402171416,10116970.836108878,0.1056716648053533
49,2005,17000,102433899.7749073,607830.7226552927,7671455.47214523,0.07533881591961117
50,2018,1000,3104060.6292263414,0.0,2489970.120204551,0.8021654270410155
51,2018,2000,9312181.820187764,9681.314514160156,7975560.327468933,0.8573566131605831
52,2018,3000,15520302.808602598,0.0,10729851.831794057,0.6913429437631018
53,2018,4000,21728423.459528908,4846.336730957031,11032760.32317062,0.507870331888951
54,2018,5000,27936543.63784944,3765.723876953125,13189478.491990747,0.47218642315532566
55,2018,6000,34144663.20868652,35589.182680376834,14222506.395736651,0.416971342725189
56,2018,7000,40352782.03686388,162702.41112156285,12160225.309780218,0.30256783323194564
57,2018,8000,46560899.98757017,469450.5172250785,13036876.145826153,0.28284804005163666
58,2018,9000,52769016.925562,66862.80552451938,12656210.208745014,0.24014597543619368
59,2018,10000,58977132.716065265,182664.83471153112,9139620.62830164,0.15545035030753646
60,2018,11000,65185247.22380362,293448.50920888863,12442393.481159534,0.19174061634326575
61,2018,12000,71393360.31407195,490277.27373118687,12345747.811287906,0.1741214525786377
62,2018,13000,77601471.8515143,931413.8577641507,11513963.208025755,0.15017548583260928
63,2018,14000,83809581.70149496,564806.1483726352,13282302.574152462,0.15955719125792361
64,2018,15000,90017689.7285902,702734.8889698702,12587946.992124544,0.14093884965544987
65,2018,16000,96225795.79824106,558752.3589298024,14349423.53115665,0.1499933834608316
66,2018,17000,102433899.7749073,784899.8974566292,12021706.193286855,0.11826684185560483
67,2018,18000,108642001.52416499,1087290.4978963216,11332900.580186551,0.10536870465319419
68,2018,19000,114850100.91041951,379588.6538705863,14945166.819102328,0.1305590979239049
69,2018,20000,121058197.7992133,727093.0676271925,14249291.187183332,0.11841735533774242
70,2018,21000,127266292.05492759,53524.11801853555,15082060.563629042,0.1185577580633177
71,2018,22000,133474383.54326157,173960.39675364774,13481759.028960345,0.10113815628434131
72,2018,23000,139682472.12840697,353703.727695121,14005437.099839156,0.10052078447689486
73,2018,24000,145890557.676188,321763.4983683268,12011976.897820923,0.08251752695806276
