,year,dis,ring_area,water_area,urban_area,dens
54,2005,9000,52769016.925553404,17328820.529308364,9940405.552390907,0.28048392963883556
55,2005,10000,58977132.71607214,17284030.714955006,12485802.388869118,0.29946925965198196
56,2005,11000,65185247.223796666,18875908.29587835,12835398.70627179,0.2771665284674096
57,2005,12000,71393360.31408234,24662919.89354273,14751745.166372243,0.3156774263973843
58,2005,13000,77601471.85150638,25292065.58881072,13915753.412372671,0.2660277454209351
59,2005,14000,83809581.70149146,27132297.84654637,15101044.563558653,0.26643910110807273
60,2005,15000,90017689.72860141,28150279.274018392,14187687.091527846,0.22932408173028437
61,2005,16000,96225795.79823104,27270225.96765307,14948597.43266697,0.2167859314250507
62,2005,17000,102433899.77489989,28903061.50329369,11697215.954299033,0.1590790507663217
63,2005,18000,108642001.52418905,31402099.9846481,11965026.93457438,0.15490733022813602
64,2005,19000,114850100.91039242,31688786.952491187,11868050.637159403,0.14271119673707136
65,2005,20000,121058197.79922926,24313361.160633042,12723130.476575408,0.13151224311954166
66,2005,21000,127266292.05493008,21299916.92239775,11257492.919082697,0.10623646326490768
67,2005,22000,133474383.54325579,25036897.29781708,9663221.686329316,0.08911329486610806
68,2018,1000,3104060.629226492,83124.63335343906,2798807.328248266,0.9264702503037999
69,2018,2000,9312181.820186147,2544903.7861821186,5338732.339332011,0.7889039452060486
70,2018,3000,15520302.808602253,5490125.445643773,6579472.36331237,0.6559676987976714
71,2018,4000,21728423.459529016,8354095.313069177,7112954.533751957,0.5318363999940245
72,2018,5000,27936543.637844488,10980274.206833517,8159149.13030743,0.481187749670062
73,2018,6000,34144663.208698265,14257286.349906407,10342431.779407699,0.5200500726085197
74,2018,7000,40352782.036863945,18162742.47873701,11048899.9389883,0.4979215972123729
75,2018,8000,46560899.98757215,21641382.87558449,10168870.362028232,0.4080685157874286
76,2018,9000,52769016.925553404,25706040.68338246,12525954.57830404,0.46284467998702383
77,2018,10000,58977132.71607214,29775310.88451476,15892254.34677615,0.5442213310678429
78,2018,11000,65185247.223796666,32930861.711984694,16591433.845944393,0.5143931153135253
79,2018,12000,71393360.31408234,35594008.00204432,18733130.52498586,0.5232812694962247
80,2018,13000,77601471.85150638,38133105.206248894,18329987.233079873,0.46442223965917273
81,2018,14000,83809581.70149146,41165240.91258654,18736137.016682446,0.43935811106633776
82,2018,15000,90017689.72860141,44138894.401537046,18389214.12869922,0.4008216431491879
83,2018,16000,96225795.79823104,41673526.2449631,19801480.037945896,0.3629817824281464
84,2018,17000,102433899.77489989,40045889.34448377,16567425.369883807,0.2655546355074447
85,2018,18000,108642001.52418905,39523764.03157004,17052362.0618181,0.24671291804336137
86,2018,19000,114850100.91039242,39843116.837065324,16886687.20921392,0.2251348646774737
87,2018,20000,121058197.79922926,39799923.67880212,19062629.05229947,0.23459308308773694
88,2018,21000,127266292.05493008,39578142.73284141,17361697.008952543,0.19799365299843463
89,2018,22000,133474383.54325579,39271406.19282752,15312386.249498079,0.16254673344916803
90,2018,23000,139682472.12841824,38847901.24234784,14096515.131200217,0.13979843428031638
91,2018,24000,145890557.67618906,37588811.91203226,12942383.200798482,0.11950299701523233
92,2018,25000,152098640.05075848,36309248.6554544,13328037.311103132,0.11510585858078583
93,2018,26000,158306719.11788964,35146455.419491515,11629613.40095909,0.09442666856769931
